"DZ_CODE","UR8FOLD","URNAME","Area Name","Council Area","Population","Area Sq Km","People per Sq Km","Overall_SIMD16_rank"
"S01011744",2,"Other Urban Areas","Cumbernauld Central - 01","North Lanarkshire","696",0.39462,1763.72206173027,1742
"S01011745",2,"Other Urban Areas","Cumbernauld Central - 02","North Lanarkshire","711",0.55534,1280.29675514099,1227
"S01011746",2,"Other Urban Areas","Cumbernauld Central - 03","North Lanarkshire","517",0.05588,9251.96850393701,1086
"S01011747",2,"Other Urban Areas","Cumbernauld Central - 04","North Lanarkshire","932",0.09188,10143.6656508489,591
"S01011748",2,"Other Urban Areas","Cumbernauld Central - 05","North Lanarkshire","854",0.06643,12855.6375131718,1664
"S01011749",2,"Other Urban Areas","Cumbernauld Central - 06","North Lanarkshire","777",0.0766,10143.6031331593,333
"S01011750",2,"Other Urban Areas","Kildrum - 01","North Lanarkshire","812",0.20305,3999.0150209308,2125
"S01011751",2,"Other Urban Areas","Kildrum - 02","North Lanarkshire","782",0.13687,5713.45071966099,956
"S01011752",2,"Other Urban Areas","Kildrum - 03","North Lanarkshire","920",0.27743,3316.15182208125,2468
"S01011753",2,"Other Urban Areas","Kildrum - 04","North Lanarkshire","844",0.23797,3546.66554607724,3254
"S01011754",2,"Other Urban Areas","Kildrum - 05","North Lanarkshire","699",0.19084,3662.75413959338,2899
"S01011755",2,"Other Urban Areas","Abronhill South - 01","North Lanarkshire","912",0.21527,4236.54015887026,1596
"S01011756",2,"Other Urban Areas","Abronhill South - 02","North Lanarkshire","869",0.18778,4627.75588454575,1959
"S01011757",2,"Other Urban Areas","Abronhill South - 03","North Lanarkshire","684",0.29166,2345.19646163341,1454
"S01011758",2,"Other Urban Areas","Abronhill South - 04","North Lanarkshire","596",0.09022,6606.07404123254,2577
"S01011759",2,"Other Urban Areas","Abronhill South - 05","North Lanarkshire","776",0.11318,6856.33504152677,2722
"S01011760",2,"Other Urban Areas","Abronhill North - 01","North Lanarkshire","857",0.11766,7283.69879313276,2085
"S01011761",2,"Other Urban Areas","Abronhill North - 02","North Lanarkshire","741",0.11828,6264.795400744,2338
"S01011762",2,"Other Urban Areas","Abronhill North - 03","North Lanarkshire","665",0.11764,5652.83917035022,1487
"S01011763",2,"Other Urban Areas","Abronhill North - 04","North Lanarkshire","736",0.14778,4980.37623494384,3347
"S01011764",2,"Other Urban Areas","Abronhill North - 05","North Lanarkshire","345",0.06666,5175.51755175517,4016
"S01011765",2,"Other Urban Areas","Abronhill North - 06","North Lanarkshire","904",0.23107,3912.23438784784,5945
"S01011766",2,"Other Urban Areas","Village and Castlecary - 01","North Lanarkshire","536",3.20223,167.383354724676,4631
"S01011767",2,"Other Urban Areas","Village and Castlecary - 02","North Lanarkshire","839",0.27166,3088.41934771405,1291
"S01011768",2,"Other Urban Areas","Village and Castlecary - 03","North Lanarkshire","855",0.23648,3615.52774018945,2086
"S01011769",2,"Other Urban Areas","Village and Castlecary - 04","North Lanarkshire","513",0.13005,3944.63667820069,2859
"S01011770",2,"Other Urban Areas","Village and Castlecary - 05","North Lanarkshire","852",0.35984,2367.7189862161,1945
"S01011771",2,"Other Urban Areas","Carrickstone - 01","North Lanarkshire","602",0.21016,2864.48420251237,6171
"S01011772",2,"Other Urban Areas","Carrickstone - 02","North Lanarkshire","1055",0.45281,2329.89554117621,6039
"S01011773",2,"Other Urban Areas","Carrickstone - 03","North Lanarkshire","559",0.1056,5293.56060606061,5660
"S01011774",2,"Other Urban Areas","Carrickstone - 04","North Lanarkshire","919",0.17524,5244.23647569048,3433
"S01011775",2,"Other Urban Areas","Carrickstone - 05","North Lanarkshire","663",1.15535,573.852079456442,6063
"S01011776",2,"Other Urban Areas","Carrickstone - 06","North Lanarkshire","1190",0.31846,3736.73302769579,6547
"S01011777",2,"Other Urban Areas","Balloch West - 01","North Lanarkshire","660",0.12892,5119.45392491468,5938
"S01011778",2,"Other Urban Areas","Balloch West - 02","North Lanarkshire","678",0.15964,4247.05587572037,5549
"S01011779",2,"Other Urban Areas","Balloch West - 03","North Lanarkshire","793",0.26035,3045.89975033609,5786
"S01011780",2,"Other Urban Areas","Balloch West - 04","North Lanarkshire","891",0.3531,2523.36448598131,6189
"S01011781",2,"Other Urban Areas","Balloch West - 05","North Lanarkshire","554",0.12569,4407.66966345771,4965
"S01011782",2,"Other Urban Areas","Balloch East - 01","North Lanarkshire","640",0.32118,1992.65209539822,6276
"S01011783",2,"Other Urban Areas","Balloch East - 02","North Lanarkshire","536",0.24163,2218.26759922195,5691
"S01011784",2,"Other Urban Areas","Balloch East - 03","North Lanarkshire","727",0.25729,2825.60534805084,2008
"S01011785",2,"Other Urban Areas","Balloch East - 04","North Lanarkshire","803",0.18554,4327.90772879164,3395
"S01011790",2,"Other Urban Areas","Kilsyth East and Croy - 05","North Lanarkshire","1194",0.61128,1953.27836670593,1862
"S01011791",2,"Other Urban Areas","Kilsyth East and Croy - 06","North Lanarkshire","706",0.12793,5518.64300789494,1868
"S01011792",2,"Other Urban Areas","Kilsyth East and Croy - 07","North Lanarkshire","889",0.35305,2518.05693244583,1776
"S01011793",2,"Other Urban Areas","Kilsyth East and Croy - 08","North Lanarkshire","1168",18.9352,61.6840593180954,4500
"S01011794",2,"Other Urban Areas","Kilsyth Bogside - 01","North Lanarkshire","836",0.13152,6356.44768856448,1907
"S01011795",2,"Other Urban Areas","Kilsyth Bogside - 02","North Lanarkshire","637",0.11647,5469.21954151284,925
"S01011796",2,"Other Urban Areas","Kilsyth Bogside - 03","North Lanarkshire","742",0.1484,5000,638
"S01011797",2,"Other Urban Areas","Kilsyth Bogside - 04","North Lanarkshire","981",0.45695,2146.84319947478,5823
"S01011798",2,"Other Urban Areas","Balmalloch - 01","North Lanarkshire","544",0.11372,4783.67921209989,1984
"S01011799",2,"Other Urban Areas","Balmalloch - 02","North Lanarkshire","855",0.24368,3508.69993434012,4078
"S01011800",2,"Other Urban Areas","Balmalloch - 03","North Lanarkshire","492",0.1687,2916.41967990516,4129
"S01011801",2,"Other Urban Areas","Balmalloch - 04","North Lanarkshire","536",0.08447,6345.44808807861,934
"S01011802",2,"Other Urban Areas","Balmalloch - 05","North Lanarkshire","693",0.16064,4313.99402390438,1708
"S01011887",2,"Other Urban Areas","Moncrieffe and Friarton - 01","Perth and Kinross","572",0.11517,4966.5711556829,3957
"S01011888",2,"Other Urban Areas","Moncrieffe and Friarton - 02","Perth and Kinross","861",0.21987,3915.95033428844,2443
"S01011889",2,"Other Urban Areas","Moncrieffe and Friarton - 03","Perth and Kinross","923",0.23574,3915.33044879952,4398
"S01011890",2,"Other Urban Areas","Moncrieffe and Friarton - 04","Perth and Kinross","683",0.22802,2995.351284975,5536
"S01011891",2,"Other Urban Areas","Moncrieffe and Friarton - 05","Perth and Kinross","1091",1.06178,1027.51982519919,2413
"S01011892",2,"Other Urban Areas","Viewlands, Craigie and Wellshill - 01","Perth and Kinross","988",0.13976,7069.26159129937,5996
"S01011893",2,"Other Urban Areas","Viewlands, Craigie and Wellshill - 02","Perth and Kinross","974",0.45799,2126.68398873338,3415
"S01011894",2,"Other Urban Areas","Viewlands, Craigie and Wellshill - 03","Perth and Kinross","595",0.28286,2103.51410591812,3838
"S01011895",2,"Other Urban Areas","Viewlands, Craigie and Wellshill - 04","Perth and Kinross","669",0.22829,2930.48315738753,6915
"S01011896",2,"Other Urban Areas","Viewlands, Craigie and Wellshill - 05","Perth and Kinross","865",0.17912,4829.16480571684,6083
"S01011897",2,"Other Urban Areas","Viewlands, Craigie and Wellshill - 06","Perth and Kinross","1019",0.27673,3682.28959635746,6757
"S01011898",2,"Other Urban Areas","Viewlands, Craigie and Wellshill - 07","Perth and Kinross","653",0.30991,2107.06334096996,6791
"S01011899",2,"Other Urban Areas","Burghmuir and Oakbank - 01","Perth and Kinross","740",0.40535,1825.58282965339,6288
"S01011900",2,"Other Urban Areas","Burghmuir and Oakbank - 02","Perth and Kinross","759",0.28486,2664.46675559924,6483
"S01011901",2,"Other Urban Areas","Burghmuir and Oakbank - 03","Perth and Kinross","893",0.36582,2441.0912470614,6726
"S01011902",2,"Other Urban Areas","Burghmuir and Oakbank - 04","Perth and Kinross","1047",0.465,2251.61290322581,5748
"S01011903",2,"Other Urban Areas","Burghmuir and Oakbank - 05","Perth and Kinross","786",0.29478,2666.39527783432,6683
"S01011904",2,"Other Urban Areas","Western Edge - 01","Perth and Kinross","824",0.20227,4073.76279230731,6260
"S01011905",2,"Other Urban Areas","Western Edge - 02","Perth and Kinross","743",0.24506,3031.91055251775,6316
"S01011906",2,"Other Urban Areas","Western Edge - 03","Perth and Kinross","416",0.12408,3352.67569310123,5890
"S01011907",2,"Other Urban Areas","Western Edge - 04","Perth and Kinross","744",0.14263,5216.29390731263,6258
"S01011908",2,"Other Urban Areas","Western Edge - 05","Perth and Kinross","369",0.41638,886.20971228205,6400
"S01011909",2,"Other Urban Areas","Western Edge - 06","Perth and Kinross","1109",0.5426,2043.86288241799,5598
"S01011910",2,"Other Urban Areas","Letham - 01","Perth and Kinross","742",0.11045,6717.97193300136,834
"S01011911",2,"Other Urban Areas","Letham - 02","Perth and Kinross","662",0.13652,4849.10635804278,3762
"S01011912",2,"Other Urban Areas","Letham - 03","Perth and Kinross","721",0.11928,6044.60093896714,2283
"S01011913",2,"Other Urban Areas","Letham - 04","Perth and Kinross","713",0.16277,4380.4140812189,709
"S01011914",2,"Other Urban Areas","Letham - 05","Perth and Kinross","836",0.13746,6081.7692419613,852
"S01011915",2,"Other Urban Areas","Letham - 06","Perth and Kinross","828",0.12637,6552.18801930838,2067
"S01011916",2,"Other Urban Areas","Letham - 07","Perth and Kinross","576",0.09991,5765.18866980282,2002
"S01011917",2,"Other Urban Areas","Letham - 08","Perth and Kinross","497",0.10939,4543.37690830972,2828
"S01011918",2,"Other Urban Areas","Hillyland, Tulloch and Inveralmond - 01","Perth and Kinross","817",0.10282,7945.92491733126,395
"S01011919",2,"Other Urban Areas","Hillyland, Tulloch and Inveralmond - 02","Perth and Kinross","971",0.2966,3273.76938637896,2915
"S01011920",2,"Other Urban Areas","Hillyland, Tulloch and Inveralmond - 03","Perth and Kinross","603",0.10674,5649.24114671164,751
"S01011921",2,"Other Urban Areas","Hillyland, Tulloch and Inveralmond - 04","Perth and Kinross","632",0.12269,5151.19406634608,1518
"S01011922",2,"Other Urban Areas","Hillyland, Tulloch and Inveralmond - 05","Perth and Kinross","769",0.09606,8005.41328336456,1581
"S01011923",2,"Other Urban Areas","Hillyland, Tulloch and Inveralmond - 06","Perth and Kinross","920",0.43097,2134.71935401536,1660
"S01011924",2,"Other Urban Areas","Hillyland, Tulloch and Inveralmond - 07","Perth and Kinross","420",0.05916,7099.39148073022,1845
"S01011925",2,"Other Urban Areas","Hillyland, Tulloch and Inveralmond - 08","Perth and Kinross","801",1.48548,539.219646174974,4978
"S01011926",2,"Other Urban Areas","North Muirton and Old Scone - 01","Perth and Kinross","606",0.35965,1684.97150006951,2547
"S01011927",2,"Other Urban Areas","North Muirton and Old Scone - 02","Perth and Kinross","632",0.06912,9143.51851851852,2130
"S01011928",2,"Other Urban Areas","North Muirton and Old Scone - 03","Perth and Kinross","678",8.65657,78.322014377519,2245
"S01011929",2,"Other Urban Areas","North Muirton and Old Scone - 04","Perth and Kinross","702",0.22661,3097.83328184987,2370
"S01011930",2,"Other Urban Areas","North Muirton and Old Scone - 05","Perth and Kinross","649",0.11191,5799.3030113484,1832
"S01011931",2,"Other Urban Areas","Muirton - 01","Perth and Kinross","832",0.33356,2494.30387336611,491
"S01011932",2,"Other Urban Areas","Muirton - 02","Perth and Kinross","682",0.0949,7186.51211801897,4325
"S01011933",2,"Other Urban Areas","Muirton - 03","Perth and Kinross","622",0.17166,3623.44168705581,2064
"S01011934",2,"Other Urban Areas","Muirton - 04","Perth and Kinross","1091",0.31315,3483.95337697589,4518
"S01011935",2,"Other Urban Areas","North Inch - 01","Perth and Kinross","810",0.26295,3080.43354249857,2239
"S01011936",2,"Other Urban Areas","North Inch - 02","Perth and Kinross","789",0.49724,1586.75890917867,3582
"S01011937",2,"Other Urban Areas","North Inch - 03","Perth and Kinross","703",0.08545,8227.03335283792,2702
"S01011938",2,"Other Urban Areas","Central and South Inch - 01","Perth and Kinross","653",0.3857,1693.02566761732,3656
"S01011939",2,"Other Urban Areas","Central and South Inch - 02","Perth and Kinross","697",0.06866,10151.4710166036,1012
"S01011940",2,"Other Urban Areas","Central and South Inch - 03","Perth and Kinross","516",0.05374,9601.78637886118,1356
"S01011941",2,"Other Urban Areas","Central and South Inch - 04","Perth and Kinross","761",0.09866,7713.35901074397,1696
"S01011942",2,"Other Urban Areas","Central and South Inch - 05","Perth and Kinross","888",0.14509,6120.33909986905,2021
"S01011943",2,"Other Urban Areas","Central and South Inch - 06","Perth and Kinross","1129",0.15279,7389.22704365469,652
"S01011944",2,"Other Urban Areas","Gannochy and Walnut Grove - 01","Perth and Kinross","480",3.07948,155.870471638069,5181
"S01011945",2,"Other Urban Areas","Gannochy and Walnut Grove - 02","Perth and Kinross","765",0.71424,1071.0685483871,3999
"S01011946",2,"Other Urban Areas","Gannochy and Walnut Grove - 03","Perth and Kinross","740",0.36089,2050.48629776386,3007
"S01011947",2,"Other Urban Areas","Gannochy and Walnut Grove - 04","Perth and Kinross","486",0.19119,2541.97395261258,4870
"S01011948",2,"Other Urban Areas","Gannochy and Walnut Grove - 05","Perth and Kinross","1232",0.56831,2167.83093734054,3000
"S01012029",2,"Other Urban Areas","Renfrewshire Rural North and Langbank - 02","Renfrewshire","1925",29.05236,66.259677354955,3027
"S01012188",2,"Other Urban Areas","Erskine East and Inchinnan - 01","Renfrewshire","555",0.33195,1671.93854496159,4132
"S01012189",2,"Other Urban Areas","Erskine East and Inchinnan - 02","Renfrewshire","632",0.1144,5524.47552447552,4768
"S01012190",2,"Other Urban Areas","Erskine East and Inchinnan - 03","Renfrewshire","557",0.08175,6813.45565749235,6101
"S01012191",2,"Other Urban Areas","Erskine East and Inchinnan - 04","Renfrewshire","775",0.24887,3114.07562181058,5798
"S01012192",2,"Other Urban Areas","Erskine East and Inchinnan - 05","Renfrewshire","497",0.3095,1605.81583198708,5398
"S01012193",2,"Other Urban Areas","Erskine East and Inchinnan - 06","Renfrewshire","523",0.077,6792.20779220779,5906
"S01012194",2,"Other Urban Areas","Erskine East and Inchinnan - 07","Renfrewshire","552",0.08371,6594.19424202604,6736
"S01012195",2,"Other Urban Areas","Erskine East and Inchinnan - 08","Renfrewshire","1108",0.16454,6733.92488148778,5560
"S01012196",2,"Other Urban Areas","Erskine East and Inchinnan - 09","Renfrewshire","503",0.14074,3573.96617876936,5992
"S01012197",2,"Other Urban Areas","Erskine Central - 01","Renfrewshire","703",0.0953,7376.70514165792,3022
"S01012198",2,"Other Urban Areas","Erskine Central - 02","Renfrewshire","866",0.67418,1284.52342104482,2992
"S01012199",2,"Other Urban Areas","Erskine Central - 03","Renfrewshire","702",0.17479,4016.24806911151,3192
"S01012200",2,"Other Urban Areas","Erskine Central - 04","Renfrewshire","627",0.10877,5764.45711133585,2895
"S01012201",2,"Other Urban Areas","Erskine Central - 05","Renfrewshire","744",0.11581,6424.31568949141,2946
"S01012202",2,"Other Urban Areas","Erskine Central - 06","Renfrewshire","595",0.16389,3630.48386112636,3984
"S01012203",2,"Other Urban Areas","Erskine Central - 07","Renfrewshire","748",0.33246,2249.89472417734,4979
"S01012204",2,"Other Urban Areas","Erskine West - 01","Renfrewshire","720",0.1489,4835.4600402955,5841
"S01012205",2,"Other Urban Areas","Erskine West - 02","Renfrewshire","638",0.25908,2462.55982708044,5423
"S01012206",2,"Other Urban Areas","Erskine West - 03","Renfrewshire","816",0.28865,2826.95305733587,5024
"S01012207",2,"Other Urban Areas","Erskine West - 04","Renfrewshire","900",0.27089,3322.38177858171,3181
"S01012208",2,"Other Urban Areas","Erskine West - 05","Renfrewshire","1013",0.14878,6808.71084823229,2754
"S01012209",2,"Other Urban Areas","Erskine West - 06","Renfrewshire","739",0.10959,6743.31599598504,2590
"S01012210",2,"Other Urban Areas","Erskine West - 07","Renfrewshire","736",0.12683,5803.04344398013,2804
"S01012274",2,"Other Urban Areas","Galashiels - N - Halliburton","Scottish Borders","871",0.35325,2465.67586694975,3441
"S01012275",2,"Other Urban Areas","Galashiels - N - Town Centre","Scottish Borders","781",0.25994,3004.53950911749,2140
"S01012276",2,"Other Urban Areas","Galashiels - N - Windyknowe","Scottish Borders","958",0.36901,2596.13560608114,2846
"S01012277",2,"Other Urban Areas","Galashiels - N - Wood St","Scottish Borders","1057",0.49444,2137.77202491708,3224
"S01012278",2,"Other Urban Areas","Galashiels - W - Old Town","Scottish Borders","684",0.25561,2675.95164508431,2097
"S01012279",2,"Other Urban Areas","Galashiels - W - Thistle St","Scottish Borders","736",0.10897,6754.15251904194,2332
"S01012280",2,"Other Urban Areas","Galashiels - W - Balmoral Rd","Scottish Borders","949",0.2215,4284.42437923251,2520
"S01012281",2,"Other Urban Areas","Galashiels - W - Balmoral Pl","Scottish Borders","683",0.11654,5860.64870430753,3464
"S01012282",2,"Other Urban Areas","Galashiels - S - Netherdale","Scottish Borders","1053",7.94099,132.603113717559,5098
"S01012283",2,"Other Urban Areas","Galashiels - S - St Peters Sch","Scottish Borders","890",0.31399,2834.48517468709,3737
"S01012284",2,"Other Urban Areas","Galashiels - S - Huddersfield","Scottish Borders","785",0.31128,2521.84528398869,1426
"S01012285",2,"Other Urban Areas","Galashiels - S - Glenfield","Scottish Borders","514",0.32705,1571.62513377159,4833
"S01012286",2,"Other Urban Areas","Gala - Langlee - East","Scottish Borders","1020",0.52201,1953.98555583226,1823
"S01012287",2,"Other Urban Areas","Gala - Langlee - Central","Scottish Borders","865",0.17222,5022.64545348972,365
"S01012288",2,"Other Urban Areas","Gala - Langlee - West","Scottish Borders","757",0.15911,4757.71478851109,719
"S01012293",2,"Other Urban Areas","Tweedbank - West","Scottish Borders","450",0.30901,1456.26355134138,3727
"S01012294",2,"Other Urban Areas","Tweedbank - North","Scottish Borders","793",0.18791,4220.10536959183,2903
"S01012295",2,"Other Urban Areas","Tweedbank - East","Scottish Borders","779",0.56151,1387.33059072857,3150
"S01012359",2,"Other Urban Areas","Hawick - Burnfoot - South East","Scottish Borders","760",0.61571,1234.34733884459,843
"S01012360",2,"Other Urban Areas","Hawick - Burnfoot - Central","Scottish Borders","760",0.19752,3847.71162413933,633
"S01012361",2,"Other Urban Areas","Hawick - Burnfoot - West","Scottish Borders","621",0.22556,2753.14772122717,860
"S01012362",2,"Other Urban Areas","Hawick - Burnfoot - North","Scottish Borders","872",0.15789,5522.83235163722,781
"S01012363",2,"Other Urban Areas","Hawick Central - Wellogate","Scottish Borders","1063",0.26729,3976.95387032811,1192
"S01012364",2,"Other Urban Areas","Hawick Central - Trinity","Scottish Borders","631",0.17869,3531.25524651631,2076
"S01012365",2,"Other Urban Areas","Hawick Central - Millers Knowes","Scottish Borders","833",0.3408,2444.24882629108,4939
"S01012366",2,"Other Urban Areas","Hawick Central - Town Centre","Scottish Borders","767",0.16886,4542.22432784555,2156
"S01012367",2,"Other Urban Areas","Hawick Central - Weensland","Scottish Borders","899",0.35898,2504.31778929188,3969
"S01012368",2,"Other Urban Areas","Hawick West End - Wilton Dean","Scottish Borders","601",0.55547,1081.96662285992,4486
"S01012369",2,"Other Urban Areas","Hawick West End - Crumhaughill and Parkdaill","Scottish Borders","823",0.90619,908.19806000949,4887
"S01012370",2,"Other Urban Areas","Hawick Central - Drumlanrig","Scottish Borders","994",0.38308,2594.75827503394,3032
"S01012371",2,"Other Urban Areas","Hawick West End - Crumhaugh","Scottish Borders","916",0.1857,4932.68712977921,1918
"S01012372",2,"Other Urban Areas","Hawick North - Commercial Road","Scottish Borders","673",0.34328,1960.49871824749,1510
"S01012373",2,"Other Urban Areas","Hawick North - Wilton Hill","Scottish Borders","960",0.38529,2491.62968153858,2888
"S01012374",2,"Other Urban Areas","Hawick North - Stirtches","Scottish Borders","873",0.22999,3795.81720944389,3297
"S01012375",2,"Other Urban Areas","Hawick North - Silverbuthall","Scottish Borders","843",0.16232,5193.44504682109,2363
"S01012444",2,"Other Urban Areas","Carrick North - 04","South Ayrshire","993",10.48678,94.6906486071034,2117
"S01012445",2,"Other Urban Areas","Carrick North - 05","South Ayrshire","575",0.20859,2756.6038640395,6108
"S01012451",2,"Other Urban Areas","Alloway and Doonfoot - 01","South Ayrshire","965",1.52786,631.602371945074,5703
"S01012452",2,"Other Urban Areas","Alloway and Doonfoot - 02","South Ayrshire","566",0.17913,3159.71640707866,5015
"S01012453",2,"Other Urban Areas","Alloway and Doonfoot - 03","South Ayrshire","807",0.53452,1509.76577115917,6362
"S01012454",2,"Other Urban Areas","Alloway and Doonfoot - 04","South Ayrshire","613",0.21811,2810.50845903443,6049
"S01012455",2,"Other Urban Areas","Alloway and Doonfoot - 05","South Ayrshire","657",2.19199,299.727644742905,6606
"S01012456",2,"Other Urban Areas","Alloway and Doonfoot - 06","South Ayrshire","793",0.28595,2773.21210001749,6030
"S01012457",2,"Other Urban Areas","Alloway and Doonfoot - 07","South Ayrshire","799",0.52301,1527.69545515382,5693
"S01012458",2,"Other Urban Areas","Alloway and Doonfoot - 08","South Ayrshire","806",1.03518,778.608551169845,6874
"S01012459",2,"Other Urban Areas","Castlehill and Kincaidston - 01","South Ayrshire","703",0.24773,2837.7669236669,6345
"S01012460",2,"Other Urban Areas","Castlehill and Kincaidston - 02","South Ayrshire","517",0.15451,3346.06174357647,6590
"S01012461",2,"Other Urban Areas","Castlehill and Kincaidston - 03","South Ayrshire","532",0.08839,6018.78040502319,2881
"S01012462",2,"Other Urban Areas","Castlehill and Kincaidston - 04","South Ayrshire","670",0.13454,4979.93161884941,1580
"S01012463",2,"Other Urban Areas","Castlehill and Kincaidston - 05","South Ayrshire","538",0.1517,3546.47330257086,1208
"S01012464",2,"Other Urban Areas","Castlehill and Kincaidston - 06","South Ayrshire","594",0.16376,3627.25940400586,762
"S01012465",2,"Other Urban Areas","Castlehill and Kincaidston - 07","South Ayrshire","636",0.12097,5257.50185996528,2774
"S01012466",2,"Other Urban Areas","Belmont - 01","South Ayrshire","775",0.19111,4055.25613521009,4314
"S01012467",2,"Other Urban Areas","Belmont - 02","South Ayrshire","642",0.12203,5261.00139310006,2801
"S01012468",2,"Other Urban Areas","Belmont - 03","South Ayrshire","761",0.15358,4955.07227503581,3645
"S01012469",2,"Other Urban Areas","Belmont - 04","South Ayrshire","748",0.24763,3020.63562573194,6387
"S01012470",2,"Other Urban Areas","Belmont - 05","South Ayrshire","925",0.28469,3249.14819628368,2167
"S01012471",2,"Other Urban Areas","Belmont - 06","South Ayrshire","847",0.71733,1180.76756862253,6550
"S01012472",2,"Other Urban Areas","Belmont - 07","South Ayrshire","698",0.25672,2718.91555001558,6076
"S01012473",2,"Other Urban Areas","Holmston and Forehill - 01","South Ayrshire","513",0.35846,1431.12202198293,5081
"S01012474",2,"Other Urban Areas","Holmston and Forehill - 02","South Ayrshire","709",0.1758,4032.99203640501,2954
"S01012475",2,"Other Urban Areas","Holmston and Forehill - 03","South Ayrshire","660",0.38642,1707.98612908235,5562
"S01012476",2,"Other Urban Areas","Holmston and Forehill - 04","South Ayrshire","974",0.18357,5305.87786675383,3225
"S01012477",2,"Other Urban Areas","Holmston and Forehill - 05","South Ayrshire","655",0.17036,3844.79924864992,6255
"S01012478",2,"Other Urban Areas","Holmston and Forehill - 06","South Ayrshire","850",0.17516,4852.70609728248,3205
"S01012479",2,"Other Urban Areas","Holmston and Forehill - 07","South Ayrshire","616",0.11891,5180.38852913969,5656
"S01012480",2,"Other Urban Areas","Ayr South Harbour and Town Centre - 01","South Ayrshire","589",0.07645,7704.38194898627,1822
"S01012481",2,"Other Urban Areas","Ayr South Harbour and Town Centre - 02","South Ayrshire","818",0.29143,2806.84898603438,1199
"S01012482",2,"Other Urban Areas","Ayr South Harbour and Town Centre - 03","South Ayrshire","759",0.44435,1708.11297400698,2171
"S01012483",2,"Other Urban Areas","Ayr South Harbour and Town Centre - 04","South Ayrshire","802",0.2948,2720.48846675712,811
"S01012484",2,"Other Urban Areas","Ayr South Harbour and Town Centre - 05","South Ayrshire","806",0.25044,3218.33572911675,4895
"S01012485",2,"Other Urban Areas","Ayr South Harbour and Town Centre - 06","South Ayrshire","908",0.30044,3022.23405671682,5699
"S01012486",2,"Other Urban Areas","Ayr South Harbour and Town Centre - 07","South Ayrshire","668",0.26998,2474.25735239647,5057
"S01012487",2,"Other Urban Areas","Ayr North Harbour, Wallacetown and Newton South - 01","South Ayrshire","591",0.33313,1774.08219013598,2334
"S01012488",2,"Other Urban Areas","Ayr North Harbour, Wallacetown and Newton South - 02","South Ayrshire","860",0.18555,4634.8693074643,2608
"S01012489",2,"Other Urban Areas","Ayr North Harbour, Wallacetown and Newton South - 03","South Ayrshire","973",0.19042,5109.75737842664,37
"S01012490",2,"Other Urban Areas","Ayr North Harbour, Wallacetown and Newton South - 04","South Ayrshire","904",0.36376,2485.15504728392,350
"S01012491",2,"Other Urban Areas","Ayr North Harbour, Wallacetown and Newton South - 05","South Ayrshire","492",0.15549,3164.1906231912,42
"S01012492",2,"Other Urban Areas","Ayr North Harbour, Wallacetown and Newton South - 06","South Ayrshire","738",0.11826,6240.48706240487,64
"S01012493",2,"Other Urban Areas","Craigie - 01","South Ayrshire","624",0.21498,2902.59559028747,901
"S01012494",2,"Other Urban Areas","Craigie - 02","South Ayrshire","1004",0.79112,1269.08686419254,2998
"S01012495",2,"Other Urban Areas","Craigie - 03","South Ayrshire","1007",0.18071,5572.46416911073,1284
"S01012496",2,"Other Urban Areas","Dalmilling - 01","South Ayrshire","793",0.26157,3031.69323699201,555
"S01012497",2,"Other Urban Areas","Dalmilling - 02","South Ayrshire","489",0.15639,3126.79838864378,477
"S01012498",2,"Other Urban Areas","Dalmilling - 03","South Ayrshire","843",0.12744,6614.87758945386,274
"S01012499",2,"Other Urban Areas","Dalmilling - 04","South Ayrshire","837",0.25323,3305.29558109229,1235
"S01012500",2,"Other Urban Areas","Lochside, Braehead and Whitletts - 01","South Ayrshire","523",0.10691,4891.96520437751,835
"S01012501",2,"Other Urban Areas","Lochside, Braehead and Whitletts - 02","South Ayrshire","571",0.1045,5464.11483253589,75
"S01012502",2,"Other Urban Areas","Lochside, Braehead and Whitletts - 03","South Ayrshire","806",0.14613,5515.63676178745,46
"S01012503",2,"Other Urban Areas","Lochside, Braehead and Whitletts - 04","South Ayrshire","588",0.15278,3848.67129205393,564
"S01012504",2,"Other Urban Areas","Lochside, Braehead and Whitletts - 05","South Ayrshire","650",0.12083,5379.45874368948,1162
"S01012505",2,"Other Urban Areas","Lochside, Braehead and Whitletts - 06","South Ayrshire","1054",0.31554,3340.305508018,1108
"S01012506",2,"Other Urban Areas","Newton North - 01","South Ayrshire","463",0.16962,2729.63093974767,3618
"S01012507",2,"Other Urban Areas","Newton North - 02","South Ayrshire","901",0.32822,2745.1099872037,2439
"S01012508",2,"Other Urban Areas","Newton North - 03","South Ayrshire","729",0.16558,4402.70564077787,2462
"S01012509",2,"Other Urban Areas","Newton North - 04","South Ayrshire","549",0.11176,4912.31209735147,4488
"S01012510",2,"Other Urban Areas","Newton North - 05","South Ayrshire","964",0.15623,6170.38980989567,5110
"S01012511",2,"Other Urban Areas","Newton North - 06","South Ayrshire","583",0.25719,2266.8066410047,3500
"S01012512",2,"Other Urban Areas","Heathfield - 01","South Ayrshire","673",0.11287,5962.61185434571,1872
"S01012513",2,"Other Urban Areas","Heathfield - 02","South Ayrshire","560",0.3496,1601.83066361556,5342
"S01012514",2,"Other Urban Areas","Heathfield - 03","South Ayrshire","955",0.15838,6029.80174264427,5062
