FeatureCode,DateCode,Measurement,Units,Value
S02001725,2014,Count,Hectares,134.585
S02001726,2014,Count,Hectares,509.132
S02001727,2014,Count,Hectares,1484.62
S02001728,2014,Count,Hectares,126.222
S02001729,2014,Count,Hectares,94.456
S02001730,2014,Count,Hectares,219.99
S02001731,2014,Count,Hectares,70.667
S02001732,2014,Count,Hectares,143.147
S02001733,2014,Count,Hectares,97.676
S02001734,2014,Count,Hectares,1280.759
S02001735,2014,Count,Hectares,71.714
S02001736,2014,Count,Hectares,157.02
S02001737,2014,Count,Hectares,1251.592
S02001738,2014,Count,Hectares,2192.684
S02001739,2014,Count,Hectares,1496.427
S02001740,2014,Count,Hectares,7960.989
S02001741,2014,Count,Hectares,2223.032
S02001742,2014,Count,Hectares,923.554
S02001743,2014,Count,Hectares,1953.242
S02001744,2014,Count,Hectares,131.621
S02001745,2014,Count,Hectares,104.824
S02001746,2014,Count,Hectares,99.992
S02001747,2014,Count,Hectares,135.94
S02001748,2014,Count,Hectares,84.503
S02001749,2014,Count,Hectares,99.93
S02001750,2014,Count,Hectares,602.997
S02001751,2014,Count,Hectares,238.126
S02001752,2014,Count,Hectares,77.648
S02001753,2014,Count,Hectares,77.154
S02001754,2014,Count,Hectares,47.493
S02001755,2014,Count,Hectares,79.61
S02001756,2014,Count,Hectares,285.561
S02001757,2014,Count,Hectares,228.54
S02001758,2014,Count,Hectares,141.506
S02001759,2014,Count,Hectares,76.496
S02001760,2014,Count,Hectares,78.594
S02001761,2014,Count,Hectares,94.415
S02001762,2014,Count,Hectares,435.511
S02001763,2014,Count,Hectares,211.003
S02001764,2014,Count,Hectares,298.965
S02001765,2014,Count,Hectares,77.598
S02001766,2014,Count,Hectares,132.81
S02001767,2014,Count,Hectares,131.939
S02001768,2014,Count,Hectares,955.506
S02001769,2014,Count,Hectares,1026.429
S02001770,2014,Count,Hectares,112.247
S02001771,2014,Count,Hectares,2236.315
S02001772,2014,Count,Hectares,76.716
S02001773,2014,Count,Hectares,94.295
S02001774,2014,Count,Hectares,1075.913
S02001775,2014,Count,Hectares,66.117
S02001776,2014,Count,Hectares,3654.459
S02001777,2014,Count,Hectares,170.22
S02001778,2014,Count,Hectares,62.028
S02001779,2014,Count,Hectares,5528.039
S02001780,2014,Count,Hectares,834.107
S02001781,2014,Count,Hectares,76.398
S02001782,2014,Count,Hectares,107.187
S02001783,2014,Count,Hectares,999.624
S02001784,2014,Count,Hectares,102.569
S02001785,2014,Count,Hectares,68.13
S02001786,2014,Count,Hectares,69.781
S02001787,2014,Count,Hectares,1056.818
S02001788,2014,Count,Hectares,92.86
S02001789,2014,Count,Hectares,59.774
S02001790,2014,Count,Hectares,92.3
S02001791,2014,Count,Hectares,82.329
S02001792,2014,Count,Hectares,354.242
S02001793,2014,Count,Hectares,160.991
S02001794,2014,Count,Hectares,133.121
S02001795,2014,Count,Hectares,243.881
S02001796,2014,Count,Hectares,146.271
S02001797,2014,Count,Hectares,2154.683
S02001798,2014,Count,Hectares,2650.627
S02001799,2014,Count,Hectares,2060.457
S02001800,2014,Count,Hectares,112.291
S02001801,2014,Count,Hectares,75.013
S02001802,2014,Count,Hectares,111.197
S02001803,2014,Count,Hectares,178.851
S02001804,2014,Count,Hectares,526.344
S02001805,2014,Count,Hectares,222.5
S02001806,2014,Count,Hectares,76.6
S02001807,2014,Count,Hectares,273.607
S02001808,2014,Count,Hectares,52.793
S02001809,2014,Count,Hectares,44.695
S02001810,2014,Count,Hectares,123.174
S02001811,2014,Count,Hectares,1734.178
S02001812,2014,Count,Hectares,1692.779
S02001813,2014,Count,Hectares,200.324
S02001814,2014,Count,Hectares,122.6
S02001815,2014,Count,Hectares,84.705
S02001816,2014,Count,Hectares,170.375
S02001817,2014,Count,Hectares,98.036
S02001818,2014,Count,Hectares,234.265
S02001819,2014,Count,Hectares,86.213
S02001820,2014,Count,Hectares,3767.75
S02001821,2014,Count,Hectares,4565.905
S02001822,2014,Count,Hectares,6710.209
S02001823,2014,Count,Hectares,3180.402
S02001824,2014,Count,Hectares,7602.432
S02001825,2014,Count,Hectares,5521.635
S02001826,2014,Count,Hectares,3436.859
S02001827,2014,Count,Hectares,81.676
S02001828,2014,Count,Hectares,189.777
S02001829,2014,Count,Hectares,8963.27
S02001830,2014,Count,Hectares,6306.579
S02001831,2014,Count,Hectares,857.87
S02001832,2014,Count,Hectares,1881.979
S02001833,2014,Count,Hectares,6058.997
S02001834,2014,Count,Hectares,94.194
S02001835,2014,Count,Hectares,104.166
S02001836,2014,Count,Hectares,1910.116
S02001837,2014,Count,Hectares,3340.212
S02001838,2014,Count,Hectares,1967.632
S02001839,2014,Count,Hectares,12122.01
S02001840,2014,Count,Hectares,131.546
S02001841,2014,Count,Hectares,143.074
S02001842,2014,Count,Hectares,100.699
S02001843,2014,Count,Hectares,358.578
S02001844,2014,Count,Hectares,123.276
S02001845,2014,Count,Hectares,196.969
S02001846,2014,Count,Hectares,83.575
S02001847,2014,Count,Hectares,72.963
S02001848,2014,Count,Hectares,215.503
S02001849,2014,Count,Hectares,197.646
S02001850,2014,Count,Hectares,68.023
S02001851,2014,Count,Hectares,57.431
S02001852,2014,Count,Hectares,119.993
S02001853,2014,Count,Hectares,88.266
S02001854,2014,Count,Hectares,54.672
S02001855,2014,Count,Hectares,328.281
S02001856,2014,Count,Hectares,162.865
S02001857,2014,Count,Hectares,100.521
S02001858,2014,Count,Hectares,211.483
S02001859,2014,Count,Hectares,92.009
S02001860,2014,Count,Hectares,81.42
S02001861,2014,Count,Hectares,57.218
S02001862,2014,Count,Hectares,149.116
S02001863,2014,Count,Hectares,103.502
S02001864,2014,Count,Hectares,54.655
S02001865,2014,Count,Hectares,30.929
S02001866,2014,Count,Hectares,54.801
S02001867,2014,Count,Hectares,113.88
S02001868,2014,Count,Hectares,56.61
S02001869,2014,Count,Hectares,360.291
S02001870,2014,Count,Hectares,32.24
S02001871,2014,Count,Hectares,19.716
S02001872,2014,Count,Hectares,45.139
S02001873,2014,Count,Hectares,383.451
S02001874,2014,Count,Hectares,70.123
S02001875,2014,Count,Hectares,68.32
S02001876,2014,Count,Hectares,121.007
S02001877,2014,Count,Hectares,80.969
S02001878,2014,Count,Hectares,85.022
S02001879,2014,Count,Hectares,70.609
S02001880,2014,Count,Hectares,583.097
S02001881,2014,Count,Hectares,95.977
S02001882,2014,Count,Hectares,116.704
S02001883,2014,Count,Hectares,75.516
S02001884,2014,Count,Hectares,100.977
S02001885,2014,Count,Hectares,67.269
S02001886,2014,Count,Hectares,79.104
S02001887,2014,Count,Hectares,57.463
S02001888,2014,Count,Hectares,197.209
S02001889,2014,Count,Hectares,82.428
S02001890,2014,Count,Hectares,218.015
S02001891,2014,Count,Hectares,102.883
S02001892,2014,Count,Hectares,36.906
S02001893,2014,Count,Hectares,118.594
S02001894,2014,Count,Hectares,219.608
S02001895,2014,Count,Hectares,88.76
S02001896,2014,Count,Hectares,202.898
S02001897,2014,Count,Hectares,244.416
S02001898,2014,Count,Hectares,135.177
S02001899,2014,Count,Hectares,127.126
S02001900,2014,Count,Hectares,75.656
S02001901,2014,Count,Hectares,609.342
S02001902,2014,Count,Hectares,107.328
S02001903,2014,Count,Hectares,135.962
S02001904,2014,Count,Hectares,409.059
S02001905,2014,Count,Hectares,87.728
S02001906,2014,Count,Hectares,583.161
S02001907,2014,Count,Hectares,92.153
S02001908,2014,Count,Hectares,229.898
S02001909,2014,Count,Hectares,128.745
S02001910,2014,Count,Hectares,77.646
S02001911,2014,Count,Hectares,42.128
S02001912,2014,Count,Hectares,114.886
S02001913,2014,Count,Hectares,72.731
S02001914,2014,Count,Hectares,134.638
S02001915,2014,Count,Hectares,137.094
S02001916,2014,Count,Hectares,219.678
S02001917,2014,Count,Hectares,128.553
S02001918,2014,Count,Hectares,427.767
S02001919,2014,Count,Hectares,117.648
S02001920,2014,Count,Hectares,70.041
S02001921,2014,Count,Hectares,70.003
S02001922,2014,Count,Hectares,167.465
S02001923,2014,Count,Hectares,79.652
S02001924,2014,Count,Hectares,213.118
S02001926,2014,Count,Hectares,170.798
S02001927,2014,Count,Hectares,55.209
S02001928,2014,Count,Hectares,72.353
S02001929,2014,Count,Hectares,103.563
S02001930,2014,Count,Hectares,27.916
S02001931,2014,Count,Hectares,61.839
S02001932,2014,Count,Hectares,166.149
S02001933,2014,Count,Hectares,73.446
S02001934,2014,Count,Hectares,117.018
S02001935,2014,Count,Hectares,59.801
S02001936,2014,Count,Hectares,123.166
S02001937,2014,Count,Hectares,54.078
S02001938,2014,Count,Hectares,69.619
S02001939,2014,Count,Hectares,58.998
S02001940,2014,Count,Hectares,91.979
S02001941,2014,Count,Hectares,115.615
S02001942,2014,Count,Hectares,186.041
S02001943,2014,Count,Hectares,132.357
S02001944,2014,Count,Hectares,64.173
S02001945,2014,Count,Hectares,765.76
S02001946,2014,Count,Hectares,157.868
S02001947,2014,Count,Hectares,76.099
S02001948,2014,Count,Hectares,52.904
S02001949,2014,Count,Hectares,48.476
S02001950,2014,Count,Hectares,115.114
S02001951,2014,Count,Hectares,48.786
S02001952,2014,Count,Hectares,68.133
S02001953,2014,Count,Hectares,95.864
S02001954,2014,Count,Hectares,49.343
S02001955,2014,Count,Hectares,35.576
S02001956,2014,Count,Hectares,54.108
S02001957,2014,Count,Hectares,46.309
S02001958,2014,Count,Hectares,181.265
S02001959,2014,Count,Hectares,61.247
S02001960,2014,Count,Hectares,70.84
S02001961,2014,Count,Hectares,51.848
S02001962,2014,Count,Hectares,66.757
S02001963,2014,Count,Hectares,99.654
S02001964,2014,Count,Hectares,96.546
S02001965,2014,Count,Hectares,52.392
S02001966,2014,Count,Hectares,45.08
S02001967,2014,Count,Hectares,62.29
S02001968,2014,Count,Hectares,93.438
S02001969,2014,Count,Hectares,55.078
S02001970,2014,Count,Hectares,149.992
S02001971,2014,Count,Hectares,129.899
S02001972,2014,Count,Hectares,97.739
S02001973,2014,Count,Hectares,91.099
S02001974,2014,Count,Hectares,82.379
S02001975,2014,Count,Hectares,88.811
S02001976,2014,Count,Hectares,128.711
S02001977,2014,Count,Hectares,89.802
S02001978,2014,Count,Hectares,229717.26
S02001979,2014,Count,Hectares,539.095
S02001980,2014,Count,Hectares,9044.24
S02001981,2014,Count,Hectares,227214.639
S02001982,2014,Count,Hectares,133438.134
S02001983,2014,Count,Hectares,38881.267
S02001984,2014,Count,Hectares,51474.658
S02001985,2014,Count,Hectares,42214.503
S02001986,2014,Count,Hectares,163.24
S02001987,2014,Count,Hectares,244.07
S02001988,2014,Count,Hectares,72760.095
S02001989,2014,Count,Hectares,305.638
S02001990,2014,Count,Hectares,107.935
S02001991,2014,Count,Hectares,726.039
S02001992,2014,Count,Hectares,718.886
S02001993,2014,Count,Hectares,6273.607
S02001994,2014,Count,Hectares,520.676
S02001995,2014,Count,Hectares,129.032
S02001996,2014,Count,Hectares,76.835
S02001997,2014,Count,Hectares,72.095
S02001998,2014,Count,Hectares,566.284
S02001999,2014,Count,Hectares,163.302
S02002000,2014,Count,Hectares,192.586
S02002001,2014,Count,Hectares,107.603
S02002002,2014,Count,Hectares,89.354
S02002003,2014,Count,Hectares,113.62
S02002004,2014,Count,Hectares,1355.898
S02002005,2014,Count,Hectares,91558.412
S02002006,2014,Count,Hectares,113877.018
S02002007,2014,Count,Hectares,92147.067
S02002008,2014,Count,Hectares,78863.671
S02002009,2014,Count,Hectares,32233.082
S02002010,2014,Count,Hectares,64032.835
S02002011,2014,Count,Hectares,136081.72
S02002012,2014,Count,Hectares,122475.619
S02002013,2014,Count,Hectares,135072.068
S02002014,2014,Count,Hectares,48795.77
S02002015,2014,Count,Hectares,3816.918
S02002016,2014,Count,Hectares,2853.939
S02002017,2014,Count,Hectares,371.265
S02002018,2014,Count,Hectares,12257.461
S02002019,2014,Count,Hectares,13381.559
S02002020,2014,Count,Hectares,809.601
S02002021,2014,Count,Hectares,1291.346
S02002022,2014,Count,Hectares,15017.374
S02002023,2014,Count,Hectares,2112.28
S02002024,2014,Count,Hectares,219368.158
S02002025,2014,Count,Hectares,63799.636
S02002026,2014,Count,Hectares,59759.382
S02002027,2014,Count,Hectares,166.837
S02002028,2014,Count,Hectares,217.188
S02002029,2014,Count,Hectares,40216.674
S02002030,2014,Count,Hectares,79566.196
S02002031,2014,Count,Hectares,98.912
S02002032,2014,Count,Hectares,240.558
S02002033,2014,Count,Hectares,320695.467
S02002034,2014,Count,Hectares,129.127
S02002035,2014,Count,Hectares,11295.52
S02002036,2014,Count,Hectares,1478.28
S02002037,2014,Count,Hectares,1236.275
S02002038,2014,Count,Hectares,98.975
S02002039,2014,Count,Hectares,153.747
S02002040,2014,Count,Hectares,163.86
S02002041,2014,Count,Hectares,107.852
S02002042,2014,Count,Hectares,235.734
S02002043,2014,Count,Hectares,133.861
S02002044,2014,Count,Hectares,113.194
S02002045,2014,Count,Hectares,70.107
S02002046,2014,Count,Hectares,159.758
S02002047,2014,Count,Hectares,203.402
S02002048,2014,Count,Hectares,164.962
S02002049,2014,Count,Hectares,211.79
S02002050,2014,Count,Hectares,87.078
S02002051,2014,Count,Hectares,16057.248
S02002052,2014,Count,Hectares,103.873
S02002053,2014,Count,Hectares,80.071
S02002054,2014,Count,Hectares,58.908
S02002055,2014,Count,Hectares,88.284
S02002056,2014,Count,Hectares,3361.703
S02002057,2014,Count,Hectares,668.259
S02002058,2014,Count,Hectares,463.357
S02002059,2014,Count,Hectares,123.255
S02002060,2014,Count,Hectares,106.406
S02002061,2014,Count,Hectares,168.491
S02002062,2014,Count,Hectares,985.621
S02002063,2014,Count,Hectares,459.135
S02002064,2014,Count,Hectares,1553.893
S02002065,2014,Count,Hectares,654.201
S02002066,2014,Count,Hectares,53.394
S02002067,2014,Count,Hectares,9891.461
S02002068,2014,Count,Hectares,78.768
S02002069,2014,Count,Hectares,86.665
S02002070,2014,Count,Hectares,137.419
S02002071,2014,Count,Hectares,103.007
S02002072,2014,Count,Hectares,85.136
S02002073,2014,Count,Hectares,79559.222
S02002074,2014,Count,Hectares,20202.919
S02002075,2014,Count,Hectares,29480.47
S02002076,2014,Count,Hectares,228.929
S02002077,2014,Count,Hectares,9441.433
S02002078,2014,Count,Hectares,650.621
S02002079,2014,Count,Hectares,237.433
S02002080,2014,Count,Hectares,4461.372
S02002081,2014,Count,Hectares,8413.696
S02002082,2014,Count,Hectares,14342.143
S02002083,2014,Count,Hectares,6048.71
S02002084,2014,Count,Hectares,226.31
S02002085,2014,Count,Hectares,107.209
S02002086,2014,Count,Hectares,132.379
S02002087,2014,Count,Hectares,220.278
S02002088,2014,Count,Hectares,110.999
S02002089,2014,Count,Hectares,94.522
S02002090,2014,Count,Hectares,99.314
S02002091,2014,Count,Hectares,114.268
S02002092,2014,Count,Hectares,5633.731
S02002093,2014,Count,Hectares,8821.711
S02002094,2014,Count,Hectares,1165.012
S02002095,2014,Count,Hectares,211.258
S02002096,2014,Count,Hectares,33752.507
S02002097,2014,Count,Hectares,43133.443
S02002098,2014,Count,Hectares,4840.737
S02002099,2014,Count,Hectares,439.303
S02002100,2014,Count,Hectares,105.714
S02002101,2014,Count,Hectares,75.361
S02002102,2014,Count,Hectares,50.225
S02002103,2014,Count,Hectares,174.771
S02002104,2014,Count,Hectares,173.455
S02002105,2014,Count,Hectares,160.735
S02002106,2014,Count,Hectares,49.666
S02002107,2014,Count,Hectares,65.617
S02002108,2014,Count,Hectares,122.862
S02002109,2014,Count,Hectares,245.119
S02002110,2014,Count,Hectares,1473.231
S02002111,2014,Count,Hectares,105.749
S02002112,2014,Count,Hectares,128.05
S02002113,2014,Count,Hectares,103.638
S02002114,2014,Count,Hectares,80.501
S02002115,2014,Count,Hectares,117.966
S02002116,2014,Count,Hectares,93.209
S02002117,2014,Count,Hectares,104.351
S02002118,2014,Count,Hectares,89.703
S02002119,2014,Count,Hectares,116.637
S02002120,2014,Count,Hectares,87.055
S02002121,2014,Count,Hectares,176.298
S02002122,2014,Count,Hectares,118.726
S02002123,2014,Count,Hectares,3865.324
S02002124,2014,Count,Hectares,98.002
S02002125,2014,Count,Hectares,8054.497
S02002126,2014,Count,Hectares,183.179
S02002127,2014,Count,Hectares,125.93
S02002128,2014,Count,Hectares,1491.811
S02002129,2014,Count,Hectares,159.534
S02002130,2014,Count,Hectares,17122.218
S02002131,2014,Count,Hectares,123.716
S02002132,2014,Count,Hectares,169.694
S02002133,2014,Count,Hectares,217.039
S02002134,2014,Count,Hectares,4490.895
S02002135,2014,Count,Hectares,1025.163
S02002136,2014,Count,Hectares,96.793
S02002137,2014,Count,Hectares,68.659
S02002138,2014,Count,Hectares,193.867
S02002139,2014,Count,Hectares,150.052
S02002140,2014,Count,Hectares,108.066
S02002141,2014,Count,Hectares,107.512
S02002142,2014,Count,Hectares,171.053
S02002143,2014,Count,Hectares,87.24
S02002144,2014,Count,Hectares,52.876
S02002145,2014,Count,Hectares,202.695
S02002146,2014,Count,Hectares,4846.374
S02002147,2014,Count,Hectares,119.784
S02002148,2014,Count,Hectares,103.618
S02002149,2014,Count,Hectares,7742.708
S02002150,2014,Count,Hectares,1190.868
S02002151,2014,Count,Hectares,186.03
S02002152,2014,Count,Hectares,100.5
S02002153,2014,Count,Hectares,120.351
S02002154,2014,Count,Hectares,109.793
S02002155,2014,Count,Hectares,170.278
S02002156,2014,Count,Hectares,153.217
S02002157,2014,Count,Hectares,92.279
S02002158,2014,Count,Hectares,65.846
S02002159,2014,Count,Hectares,626.184
S02002160,2014,Count,Hectares,516.814
S02002161,2014,Count,Hectares,208.197
S02002162,2014,Count,Hectares,103.995
S02002163,2014,Count,Hectares,108.3
S02002164,2014,Count,Hectares,232.834
S02002165,2014,Count,Hectares,127.058
S02002166,2014,Count,Hectares,427.916
S02002167,2014,Count,Hectares,377.206
S02002168,2014,Count,Hectares,513.966
S02002169,2014,Count,Hectares,151.361
S02002170,2014,Count,Hectares,135.466
S02002171,2014,Count,Hectares,115.878
S02002172,2014,Count,Hectares,58.86
S02002173,2014,Count,Hectares,90.595
S02002174,2014,Count,Hectares,112.004
S02002175,2014,Count,Hectares,146.92
S02002176,2014,Count,Hectares,127.394
S02002177,2014,Count,Hectares,140.591
S02002178,2014,Count,Hectares,177.468
S02002179,2014,Count,Hectares,235.417
S02002180,2014,Count,Hectares,54.99
S02002181,2014,Count,Hectares,113.619
S02002182,2014,Count,Hectares,87.474
S02002183,2014,Count,Hectares,121.709
S02002184,2014,Count,Hectares,74.363
S02002185,2014,Count,Hectares,162.544
S02002186,2014,Count,Hectares,157.514
S02002187,2014,Count,Hectares,116.104
S02002188,2014,Count,Hectares,136.446
S02002189,2014,Count,Hectares,116.966
S02002190,2014,Count,Hectares,4405.729
S02002191,2014,Count,Hectares,4309.929
S02002192,2014,Count,Hectares,2916.052
S02002193,2014,Count,Hectares,158.872
S02002194,2014,Count,Hectares,1278.205
S02002195,2014,Count,Hectares,143.96
S02002196,2014,Count,Hectares,124.768
S02002197,2014,Count,Hectares,285.414
S02002198,2014,Count,Hectares,400.703
S02002199,2014,Count,Hectares,123.058
S02002200,2014,Count,Hectares,1897.107
S02002201,2014,Count,Hectares,70.645
S02002202,2014,Count,Hectares,124.073
S02002203,2014,Count,Hectares,104.617
S02002204,2014,Count,Hectares,89.811
S02002205,2014,Count,Hectares,79.909
S02002206,2014,Count,Hectares,420.026
S02002207,2014,Count,Hectares,241.761
S02002208,2014,Count,Hectares,102.77
S02002209,2014,Count,Hectares,100.564
S02002210,2014,Count,Hectares,4205.957
S02002211,2014,Count,Hectares,85.334
S02002212,2014,Count,Hectares,2180.22
S02002213,2014,Count,Hectares,9660.633
S02002214,2014,Count,Hectares,26399.27
S02002215,2014,Count,Hectares,13598.733
S02002216,2014,Count,Hectares,158.524
S02002217,2014,Count,Hectares,102.232
S02002218,2014,Count,Hectares,49061.023
S02002219,2014,Count,Hectares,11512.84
S02002220,2014,Count,Hectares,191.42
S02002221,2014,Count,Hectares,13876.783
S02002222,2014,Count,Hectares,24104.25
S02002223,2014,Count,Hectares,184.378
S02002224,2014,Count,Hectares,43640.948
S02002225,2014,Count,Hectares,171.943
S02002226,2014,Count,Hectares,166.52
S02002227,2014,Count,Hectares,15861.262
S02002228,2014,Count,Hectares,17088.422
S02002229,2014,Count,Hectares,7570.413
S02002230,2014,Count,Hectares,186.058
S02002231,2014,Count,Hectares,187.466
S02002232,2014,Count,Hectares,181.581
S02002233,2014,Count,Hectares,167.302
S02002234,2014,Count,Hectares,100.214
S02002235,2014,Count,Hectares,270.051
S02002236,2014,Count,Hectares,942.386
S02002237,2014,Count,Hectares,91.327
S02002238,2014,Count,Hectares,84.564
S02002239,2014,Count,Hectares,90.464
S02002240,2014,Count,Hectares,491.411
S02002241,2014,Count,Hectares,1051.818
S02002242,2014,Count,Hectares,12022.889
S02002243,2014,Count,Hectares,5040.337
S02002244,2014,Count,Hectares,5344.869
S02002245,2014,Count,Hectares,11739.33
S02002246,2014,Count,Hectares,7874.23
S02002247,2014,Count,Hectares,106060.109
S02002248,2014,Count,Hectares,178.462
S02002249,2014,Count,Hectares,285.554
S02002250,2014,Count,Hectares,9649.544
S02002251,2014,Count,Hectares,27528.768
S02002252,2014,Count,Hectares,10203.311
S02002253,2014,Count,Hectares,194416.28
S02002254,2014,Count,Hectares,81.826
S02002255,2014,Count,Hectares,9328.9
S02002256,2014,Count,Hectares,10487.053
S02002257,2014,Count,Hectares,95.598
S02002258,2014,Count,Hectares,152.475
S02002259,2014,Count,Hectares,96.316
S02002260,2014,Count,Hectares,196.865
S02002261,2014,Count,Hectares,92.416
S02002262,2014,Count,Hectares,276.507
S02002263,2014,Count,Hectares,158.465
S02002264,2014,Count,Hectares,90.329
S02002265,2014,Count,Hectares,118.371
S02002266,2014,Count,Hectares,124.219
S02002267,2014,Count,Hectares,156.432
S02002268,2014,Count,Hectares,77.995
S02002269,2014,Count,Hectares,83.305
S02002270,2014,Count,Hectares,142.056
S02002271,2014,Count,Hectares,136.068
S02002272,2014,Count,Hectares,95.399
S02002273,2014,Count,Hectares,166.231
S02002274,2014,Count,Hectares,149.33
S02002275,2014,Count,Hectares,207.519
S02002276,2014,Count,Hectares,126.295
S02002277,2014,Count,Hectares,124.196
S02002278,2014,Count,Hectares,564.694
S02002279,2014,Count,Hectares,204.011
S02002280,2014,Count,Hectares,112.58
S02002281,2014,Count,Hectares,126.832
S02002282,2014,Count,Hectares,602.162
S02002283,2014,Count,Hectares,155.247
S02002284,2014,Count,Hectares,166.521
S02002285,2014,Count,Hectares,135.271
S02002286,2014,Count,Hectares,135.796
S02002287,2014,Count,Hectares,111.41
S02002288,2014,Count,Hectares,113.414
S02002289,2014,Count,Hectares,92.089
S02002290,2014,Count,Hectares,116.26
S02002291,2014,Count,Hectares,793.251
S02002292,2014,Count,Hectares,70485.073
S02002293,2014,Count,Hectares,174.835
S02002294,2014,Count,Hectares,187.918
S02002295,2014,Count,Hectares,22868.8
S02002296,2014,Count,Hectares,34415.57
S02002297,2014,Count,Hectares,147.663
S02002298,2014,Count,Hectares,70.261
S02002299,2014,Count,Hectares,889.332
S02002300,2014,Count,Hectares,85.334
S02002301,2014,Count,Hectares,571.084
S02002302,2014,Count,Hectares,24772.057
S02002303,2014,Count,Hectares,46093.07
S02002304,2014,Count,Hectares,182.571
S02002305,2014,Count,Hectares,20083.384
S02002306,2014,Count,Hectares,121.766
S02002307,2014,Count,Hectares,17660.787
S02002308,2014,Count,Hectares,7136.222
S02002309,2014,Count,Hectares,34150.22
S02002310,2014,Count,Hectares,81.918
S02002311,2014,Count,Hectares,111.324
S02002312,2014,Count,Hectares,34031.474
S02002313,2014,Count,Hectares,7032.365
S02002314,2014,Count,Hectares,154.288
S02002315,2014,Count,Hectares,84791.915
S02002316,2014,Count,Hectares,119.667
S02002317,2014,Count,Hectares,131.461
S02002318,2014,Count,Hectares,203.043
S02002319,2014,Count,Hectares,112.089
S02002320,2014,Count,Hectares,66068.666
S02002321,2014,Count,Hectares,239.881
S02002322,2014,Count,Hectares,13991.215
S02002323,2014,Count,Hectares,1962.599
S02002324,2014,Count,Hectares,3426.896
S02002325,2014,Count,Hectares,11410.194
S02002326,2014,Count,Hectares,39906.294
S02002327,2014,Count,Hectares,35636.207
S02002328,2014,Count,Hectares,40331.825
S02002329,2014,Count,Hectares,75552.605
S02002330,2014,Count,Hectares,57.066
S02002331,2014,Count,Hectares,132.064
S02002332,2014,Count,Hectares,961.888
S02002333,2014,Count,Hectares,23210.412
S02002334,2014,Count,Hectares,4934.388
S02002335,2014,Count,Hectares,649.575
S02002336,2014,Count,Hectares,106.161
S02002337,2014,Count,Hectares,197.309
S02002338,2014,Count,Hectares,156.869
S02002339,2014,Count,Hectares,192.79
S02002340,2014,Count,Hectares,134.662
S02002341,2014,Count,Hectares,118.682
S02002342,2014,Count,Hectares,79.863
S02002343,2014,Count,Hectares,94.669
S02002344,2014,Count,Hectares,118.861
S02002345,2014,Count,Hectares,176.347
S02002346,2014,Count,Hectares,170.299
S02002347,2014,Count,Hectares,137.243
S02002348,2014,Count,Hectares,2604.383
S02002349,2014,Count,Hectares,6731.303
S02002350,2014,Count,Hectares,4764.824
S02002351,2014,Count,Hectares,192.991
S02002352,2014,Count,Hectares,126.945
S02002353,2014,Count,Hectares,595.96
S02002354,2014,Count,Hectares,62006.544
S02002355,2014,Count,Hectares,21812.831
S02002356,2014,Count,Hectares,7547.975
S02002357,2014,Count,Hectares,9918.965
S02002358,2014,Count,Hectares,2255.414
S02002359,2014,Count,Hectares,75.533
S02002360,2014,Count,Hectares,79.368
S02002361,2014,Count,Hectares,110.854
S02002362,2014,Count,Hectares,90.22
S02002363,2014,Count,Hectares,4546.049
S02002364,2014,Count,Hectares,89.482
S02002365,2014,Count,Hectares,46.821
S02002366,2014,Count,Hectares,886.644
S02002367,2014,Count,Hectares,8403.691
S02002368,2014,Count,Hectares,5736.185
S02002369,2014,Count,Hectares,124.964
S02002370,2014,Count,Hectares,114.862
S02002371,2014,Count,Hectares,2707.542
S02002372,2014,Count,Hectares,90.45
S02002373,2014,Count,Hectares,397.803
S02002374,2014,Count,Hectares,129.3
S02002375,2014,Count,Hectares,133.856
S02002376,2014,Count,Hectares,1894.731
S02002377,2014,Count,Hectares,419.103
S02002378,2014,Count,Hectares,102.659
S02002379,2014,Count,Hectares,27109.494
S02002380,2014,Count,Hectares,4957.173
S02002381,2014,Count,Hectares,73.687
S02002382,2014,Count,Hectares,73.416
S02002383,2014,Count,Hectares,70.244
S02002384,2014,Count,Hectares,211.127
S02002385,2014,Count,Hectares,81.077
S02002386,2014,Count,Hectares,53.545
S02002387,2014,Count,Hectares,52.004
S02002388,2014,Count,Hectares,1048.23
S02002389,2014,Count,Hectares,84.387
S02002390,2014,Count,Hectares,75.652
S02002391,2014,Count,Hectares,218.301
S02002392,2014,Count,Hectares,90.213
S02002393,2014,Count,Hectares,78.75
S02002394,2014,Count,Hectares,94.204
S02002395,2014,Count,Hectares,194.945
S02002396,2014,Count,Hectares,99.532
S02002397,2014,Count,Hectares,106.527
S02002398,2014,Count,Hectares,229.802
S02002399,2014,Count,Hectares,413.049
S02002400,2014,Count,Hectares,72.888
S02002401,2014,Count,Hectares,291.547
S02002402,2014,Count,Hectares,731.688
S02002403,2014,Count,Hectares,236.722
S02002404,2014,Count,Hectares,100.573
S02002405,2014,Count,Hectares,111.345
S02002406,2014,Count,Hectares,115.74
S02002407,2014,Count,Hectares,124.283
S02002408,2014,Count,Hectares,288.073
S02002409,2014,Count,Hectares,154.337
S02002410,2014,Count,Hectares,61.414
S02002411,2014,Count,Hectares,56.604
S02002412,2014,Count,Hectares,65.139
S02002413,2014,Count,Hectares,100.617
S02002414,2014,Count,Hectares,106.547
S02002415,2014,Count,Hectares,96.727
