"LSOA11CD","LSOA11NM","RUC11CD","RUC11","FID","Mid-2017 population","Area Sq Km","People per Sq Km","LSOA Name (Eng)","LSOA Name -  
ONS classification","Local Authority Name (Eng)","WIMD 2014 Overall Rank(r)","WIMD 2014 Overall Decile","WIMD 2014 Overall Quintile","WIMD 2014 Overall Quartile"
"W01000594","Pembrokeshire 012E","C1","Urban city and town",33563,"2306","0.73040000000000005","3157.1741511500545","Milford: West","Pembrokeshire 012E","Pembrokeshire",363,2,1,1
"W01000595","Pembrokeshire 007C","D2","Rural town and fringe in a sparse setting",33564,"2072","0.88249999999999995","2347.8753541076489","Narberth","Pembrokeshire 007C","Pembrokeshire",1085,6,3,3
"W01000596","Pembrokeshire 007D","E2","Rural village and dispersed in a sparse setting",33565,"1567","25.335700000000003","61.849485113890672","Narberth Rural","Pembrokeshire 007D","Pembrokeshire",1407,8,4,3
"W01000597","Pembrokeshire 002E","D2","Rural town and fringe in a sparse setting",33566,"1214","17.677599999999998","68.674480698737398","Newport","Pembrokeshire 002E","Pembrokeshire",1326,7,4,3
"W01000598","Pembrokeshire 009C","D1","Rural town and fringe",33567,"2289","1.2886000000000002","1776.3464224740026","Neyland: East","Pembrokeshire 009C","Pembrokeshire",1079,6,3,3
"W01000599","Pembrokeshire 009D","D1","Rural town and fringe",33568,"2058","10.996500000000001","187.1504569635793","Neyland: West","Pembrokeshire 009D","Pembrokeshire",856,5,3,2
"W01000600","Pembrokeshire 013A","D1","Rural town and fringe",33569,"1642","0.3503","4687.4107907507851","Pembroke Dock: Central","Pembrokeshire 013A","Pembrokeshire",201,2,1,1
"W01000601","Pembrokeshire 013B","D1","Rural town and fringe",33570,"1490","1.8888","788.86065226598896","Pembroke Dock: Llanion 1","Pembrokeshire 013B","Pembrokeshire",67,1,1,1
"W01000602","Pembrokeshire 013C","D1","Rural town and fringe",33571,"1253","0.68980000000000008","1816.4685416062625","Pembroke Dock: Llanion 2","Pembrokeshire 013C","Pembrokeshire",707,4,2,2
"W01000603","Pembrokeshire 013D","D1","Rural town and fringe",33572,"1938","1.2443","1557.5022100779556","Pembroke Dock: Market","Pembrokeshire 013D","Pembrokeshire",703,4,2,2
"W01000604","Pembrokeshire 013E","D1","Rural town and fringe",33573,"1616","0.97459999999999991","1658.1161502154732","Pembroke Dock: Pennar 1","Pembrokeshire 013E","Pembrokeshire",487,3,2,2
"W01000605","Pembrokeshire 013F","D1","Rural town and fringe",33574,"1777","1.1684000000000001","1520.8832591578225","Pembroke Dock: Pennar 2","Pembrokeshire 013F","Pembrokeshire",714,4,2,2
"W01000606","Pembrokeshire 015B","D1","Rural town and fringe",33575,"1670","1.3751","1214.457130390517","Pembroke: Monkton","Pembrokeshire 015B","Pembrokeshire",80,1,1,1
"W01000607","Pembrokeshire 015C","D1","Rural town and fringe",33576,"2247","1.5583","1441.9559776679714","Pembroke: St. Mary North","Pembrokeshire 015C","Pembrokeshire",411,3,2,1
"W01000608","Pembrokeshire 015D","D1","Rural town and fringe",33577,"1450","1.3091999999999999","1107.5465933394439","Pembroke: St. Mary South","Pembrokeshire 015D","Pembrokeshire",572,3,2,2
"W01000609","Pembrokeshire 014D","D1","Rural town and fringe",33578,"2465","7.4434000000000005","331.16586506166533","Pembroke: St. Michael","Pembrokeshire 014D","Pembrokeshire",1457,8,4,4
"W01000610","Pembrokeshire 016A","E2","Rural village and dispersed in a sparse setting",33579,"1682","20.5548","81.830034833712801","Penally","Pembrokeshire 016A","Pembrokeshire",1506,8,4,4
"W01000611","Pembrokeshire 004C","E1","Rural village and dispersed",33580,"1959","35.006100000000004","55.961675250884838","Rudbaxton","Pembrokeshire 004C","Pembrokeshire",1530,9,5,4
"W01000612","Pembrokeshire 003C","D2","Rural town and fringe in a sparse setting",33581,"1793","45.603000000000002","39.317588755125755","St. David's","Pembrokeshire 003C","Pembrokeshire",1121,6,3,3
"W01000613","Pembrokeshire 001E","E2","Rural village and dispersed in a sparse setting",33582,"2225","78.569800000000001","28.318768789025807","St. Dogmaels","Pembrokeshire 001E","Pembrokeshire",1109,6,3,3
"W01000614","Pembrokeshire 008D","E2","Rural village and dispersed in a sparse setting",33583,"1425","46.898999999999994","30.384443165099473","St. Ishmael's","Pembrokeshire 008D","Pembrokeshire",1019,6,3,3
"W01000615","Pembrokeshire 011E","D2","Rural town and fringe in a sparse setting",33584,"1509","3.3369","452.21612874224581","Saundersfoot 1","Pembrokeshire 011E","Pembrokeshire",1569,9,5,4
"W01000616","Pembrokeshire 011F","D2","Rural town and fringe in a sparse setting",33585,"1068","3.4331","311.08910314293206","Saundersfoot 2","Pembrokeshire 011F","Pembrokeshire",1384,8,4,3
"W01000617","Pembrokeshire 002F","E2","Rural village and dispersed in a sparse setting",33586,"1526","71.142700000000005","21.44984657596633","Scleddau","Pembrokeshire 002F","Pembrokeshire",816,5,3,2
"W01000618","Pembrokeshire 003D","E2","Rural village and dispersed in a sparse setting",33587,"1929","50.049799999999998","38.541612553896321","Solva","Pembrokeshire 003D","Pembrokeshire",1171,7,4,3
"W01000619","Pembrokeshire 016B","D2","Rural town and fringe in a sparse setting",33588,"2096","2.3321999999999998","898.72223651487877","Tenby: North","Pembrokeshire 016B","Pembrokeshire",1541,9,5,4
"W01000620","Pembrokeshire 016C","D2","Rural town and fringe in a sparse setting",33589,"914","0.20300000000000001","4502.463054187192","Tenby: South 1","Pembrokeshire 016C","Pembrokeshire",1189,7,4,3
"W01000621","Pembrokeshire 016D","D2","Rural town and fringe in a sparse setting",33590,"1498","3.7214999999999998","402.52586322719338","Tenby: South 2","Pembrokeshire 016D","Pembrokeshire",772,5,3,2
"W01000622","Pembrokeshire 008E","E1","Rural village and dispersed",33591,"1453","42.198999999999998","34.432095547287851","The Havens","Pembrokeshire 008E","Pembrokeshire",1359,8,4,3
"W01000623","Pembrokeshire 004D","E2","Rural village and dispersed in a sparse setting",33592,"2005","71.138100000000009","28.184615557626643","Wiston","Pembrokeshire 004D","Pembrokeshire",1273,7,4,3
"W01000624","Carmarthenshire 005A","E2","Rural village and dispersed in a sparse setting",33593,"2300","62.766400000000004","36.643809426699633","Abergwili","Carmarthenshire 005A","Carmarthenshire",1516,8,4,4
"W01000625","Carmarthenshire 013A","C1","Urban city and town",33594,"1186","0.85530000000000006","1386.647959780194","Ammanford 1","Carmarthenshire 013A","Carmarthenshire",291,2,1,1
"W01000626","Carmarthenshire 013B","C1","Urban city and town",33595,"1427","0.91390000000000005","1561.439982492614","Ammanford 2","Carmarthenshire 013B","Carmarthenshire",534,3,2,2
"W01000627","Carmarthenshire 013C","C1","Urban city and town",33596,"2374","11.1568","212.78502796500788","Betws","Carmarthenshire 013C","Carmarthenshire",849,5,3,2
"W01000628","Carmarthenshire 024A","C1","Urban city and town",33597,"1551","1.3144999999999998","1179.916317991632","Bigyn 1","Carmarthenshire 024A","Carmarthenshire",1015,6,3,3
"W01000629","Carmarthenshire 024B","C1","Urban city and town",33598,"1674","0.19750000000000001","8475.9493670886077","Bigyn 2","Carmarthenshire 024B","Carmarthenshire",859,5,3,2
"W01000630","Carmarthenshire 024C","C1","Urban city and town",33599,"1676","0.35710000000000003","4693.3632035844294","Bigyn 3","Carmarthenshire 024C","Carmarthenshire",967,6,3,3
"W01000631","Carmarthenshire 024D","C1","Urban city and town",33600,"1834","0.46829999999999999","3916.2929745889387","Bigyn 4","Carmarthenshire 024D","Carmarthenshire",124,1,1,1
"W01001041","Bridgend 013C","C1","Urban city and town",33601,"2415","3.2368999999999999","746.08421637986964","Pen-y-fai","Bridgend 013C","Bridgend",1658,9,5,4
"W01000939","Neath Port Talbot 008D","C1","Urban city and town",33602,"1238","0.47420000000000001","2610.7127794179669","Neath North 2","Neath Port Talbot 008D","Neath Port Talbot",112,1,1,1
"W01001042","Bridgend 004D","D1","Rural town and fringe",33603,"1319","5.4988999999999999","239.86615504919166","Pontycymmer 1","Bridgend 004D","Bridgend",551,3,2,2
"W01001043","Bridgend 004E","D1","Rural town and fringe",33604,"1133","0.80519999999999992","1407.1038251366122","Pontycymmer 2","Bridgend 004E","Bridgend",425,3,2,1
"W01000940","Neath Port Talbot 008E","C1","Urban city and town",33605,"1291","0.82669999999999999","1561.6305794121206","Neath North 3","Neath Port Talbot 008E","Neath Port Talbot",334,2,1,1
"W01001044","Bridgend 019C","C1","Urban city and town",33606,"1598","1.0066999999999999","1587.3646567994438","Porthcawl East Central 1","Bridgend 019C","Bridgend",484,3,2,2
"W01000941","Neath Port Talbot 012B","C1","Urban city and town",33607,"1582","0.50960000000000005","3104.3956043956041","Neath South 1","Neath Port Talbot 012B","Neath Port Talbot",437,3,2,1
"W01001045","Bridgend 019D","C1","Urban city and town",33608,"1728","0.76290000000000002","2265.041289815179","Porthcawl East Central 2","Bridgend 019D","Bridgend",567,3,2,2
"W01000942","Neath Port Talbot 012C","C1","Urban city and town",33609,"1888","0.58079999999999998","3250.6887052341599","Neath South 2","Neath Port Talbot 012C","Neath Port Talbot",249,2,1,1
"W01001046","Bridgend 018C","C1","Urban city and town",33610,"1844","0.38569999999999999","4780.9178117708061","Porthcawl West Central 1","Bridgend 018C","Bridgend",580,4,2,2
"W01000943","Neath Port Talbot 012D","C1","Urban city and town",33611,"1550","0.4047","3829.9975290338521","Neath South 3","Neath Port Talbot 012D","Neath Port Talbot",1667,9,5,4
"W01001047","Bridgend 018D","C1","Urban city and town",33612,"1676","0.52729999999999999","3178.456286743789","Porthcawl West Central 2","Bridgend 018D","Bridgend",1504,8,4,4
"W01000944","Neath Port Talbot 002B","E1","Rural village and dispersed",33613,"1174","10.826300000000002","108.43963311565354","Onllwyn","Neath Port Talbot 002B","Neath Port Talbot",598,4,2,2
"W01001048","Bridgend 008B","C1","Urban city and town",33614,"1522","0.8569","1776.1699148091959","Pyle 1","Bridgend 008B","Bridgend",1297,7,4,3
"W01000945","Neath Port Talbot 014E","E1","Rural village and dispersed",33615,"1126","20.006800000000002","56.280864506067928","Pelenna","Neath Port Talbot 014E","Neath Port Talbot",563,3,2,2
"W01001049","Bridgend 008C","C1","Urban city and town",33616,"1306","0.36460000000000004","3582.0076796489302","Pyle 2","Bridgend 008C","Bridgend",248,2,1,1
"W01000889","Neath Port Talbot 015A","C1","Urban city and town",33617,"1755","3.2526999999999999","539.55175700187533","Baglan 1","Neath Port Talbot 015A","Neath Port Talbot",1123,6,3,3
"W01001092","The Vale of Glamorgan 007B","C1","Urban city and town",33618,"2079","0.60219999999999996","3452.3414148123547","Dyfan 2","The Vale of Glamorgan 007B","Vale of Glamorgan",727,4,2,2
"W01001142","Rhondda Cynon Taf 005F","C1","Urban city and town",33619,"1798","4.2237","425.69311267372211","Aberaman South 3","Rhondda Cynon Taf 005F","Rhondda Cynon Taf",208,2,1,1
"W01000946","Neath Port Talbot 004B","C1","Urban city and town",33620,"1568","27.087699999999998","57.886051602756972","Pontardawe 1","Neath Port Talbot 004B","Neath Port Talbot",877,5,3,2
"W01000947","Neath Port Talbot 004C","C1","Urban city and town",33621,"2107","0.7087","2973.0492450966558","Pontardawe 2","Neath Port Talbot 004C","Neath Port Talbot",747,4,2,2
"W01000948","Neath Port Talbot 004D","C1","Urban city and town",33622,"1872","1.2315","1520.0974421437272","Pontardawe 3","Neath Port Talbot 004D","Neath Port Talbot",741,4,2,2
"W01000949","Neath Port Talbot 018A","C1","Urban city and town",33623,"1315","2.9097000000000004","451.93662576897958","Port Talbot 1","Neath Port Talbot 018A","Neath Port Talbot",1032,6,3,3
"W01000950","Neath Port Talbot 018B","C1","Urban city and town",33624,"1528","0.41999999999999998","3638.0952380952381","Port Talbot 2","Neath Port Talbot 018B","Neath Port Talbot",674,4,2,2
"W01000951","Neath Port Talbot 018C","C1","Urban city and town",33625,"1590","0.33950000000000002","4683.3578792341677","Port Talbot 3","Neath Port Talbot 018C","Neath Port Talbot",315,2,1,1
"W01000952","Neath Port Talbot 018D","C1","Urban city and town",33626,"1184","0.26100000000000001","4536.3984674329504","Port Talbot 4","Neath Port Talbot 018D","Neath Port Talbot",680,4,2,2
"W01000953","Neath Port Talbot 005B","D1","Rural town and fringe",33627,"1719","11.2005","153.47529128163922","Resolven 1","Neath Port Talbot 005B","Neath Port Talbot",634,4,2,2
"W01000954","Neath Port Talbot 005C","D1","Rural town and fringe",33628,"1363","18.544799999999999","73.49769207540659","Resolven 2","Neath Port Talbot 005C","Neath Port Talbot",975,6,3,3
"W01000955","Neath Port Talbot 004E","C1","Urban city and town",33629,"1222","15.637599999999999","78.144983884995142","Rhos 1","Neath Port Talbot 004E","Neath Port Talbot",1342,8,4,3
"W01000956","Neath Port Talbot 004F","C1","Urban city and town",33630,"1183","0.59489999999999998","1988.5695074802488","Rhos 2","Neath Port Talbot 004F","Neath Port Talbot",1687,9,5,4
"W01000957","Neath Port Talbot 017D","C1","Urban city and town",33631,"1706","0.4476","3811.4387846291334","Sandfields East 1","Neath Port Talbot 017D","Neath Port Talbot",278,2,1,1
"W01000958","Neath Port Talbot 016B","C1","Urban city and town",33632,"1671","0.30609999999999998","5459.0003266906242","Sandfields East 2","Neath Port Talbot 016B","Neath Port Talbot",98,1,1,1
"W01000959","Neath Port Talbot 017E","C1","Urban city and town",33633,"1836","0.56420000000000003","3254.1651896490603","Sandfields East 3","Neath Port Talbot 017E","Neath Port Talbot",977,6,3,3
"W01000960","Neath Port Talbot 017F","C1","Urban city and town",33634,"1754","0.3543","4950.606830369743","Sandfields East 4","Neath Port Talbot 017F","Neath Port Talbot",354,2,1,1
"W01000961","Neath Port Talbot 016C","C1","Urban city and town",33635,"1614","0.47490000000000004","3398.6102337334173","Sandfields West 1","Neath Port Talbot 016C","Neath Port Talbot",397,3,2,1
"W01000962","Neath Port Talbot 016D","C1","Urban city and town",33636,"1638","0.23929999999999998","6844.9644797325536","Sandfields West 2","Neath Port Talbot 016D","Neath Port Talbot",72,1,1,1
"W01000963","Neath Port Talbot 016E","C1","Urban city and town",33637,"1905","0.38319999999999999","4971.2943632567849","Sandfields West 3","Neath Port Talbot 016E","Neath Port Talbot",133,1,1,1
"W01000964","Neath Port Talbot 016F","C1","Urban city and town",33638,"1702","0.62109999999999999","2740.2994686845918","Sandfields West 4","Neath Port Talbot 016F","Neath Port Talbot",212,2,1,1
"W01000965","Neath Port Talbot 002C","D1","Rural town and fringe",33639,"2103","11.652100000000001","180.48248813518592","Seven Sisters","Neath Port Talbot 002C","Neath Port Talbot",519,3,2,2
"W01000966","Neath Port Talbot 018E","C1","Urban city and town",33640,"1440","4.7572000000000001","302.69906667787774","Tai-bach 1","Neath Port Talbot 018E","Neath Port Talbot",584,4,2,2
"W01000967","Neath Port Talbot 019C","C1","Urban city and town",33641,"1479","0.30070000000000002","4918.5234452943132","Tai-bach 2","Neath Port Talbot 019C","Neath Port Talbot",361,2,1,1
"W01000968","Neath Port Talbot 019D","C1","Urban city and town",33642,"2041","0.44900000000000001","4545.6570155902","Tai-bach 3","Neath Port Talbot 019D","Neath Port Talbot",582,4,2,2
"W01000969","Neath Port Talbot 009D","C1","Urban city and town",33643,"1255","6.9249999999999998","181.22743682310471","Tonna 1","Neath Port Talbot 009D","Neath Port Talbot",1614,9,5,4
"W01000970","Neath Port Talbot 005D","C1","Urban city and town",33644,"1257","0.62159999999999993","2022.2007722007725","Tonna 2","Neath Port Talbot 005D","Neath Port Talbot",590,4,2,2
"W01000971","Neath Port Talbot 004G","C1","Urban city and town",33645,"1435","1.9217","746.73466201800488","Trebanos","Neath Port Talbot 004G","Neath Port Talbot",907,5,3,2
"W01000973","Neath Port Talbot 020F","C1","Urban city and town",33646,"1376","0.66839999999999999","2058.6475164572112","Ystalyfera 2","Neath Port Talbot 020F","Neath Port Talbot",446,3,2,1
"W01000974","Bridgend 006A","C1","Urban city and town",33647,"2445","12.2775","199.14477703115455","Aberkenfig","Bridgend 006A","Bridgend",1013,6,3,3
"W01000975","Bridgend 004A","D1","Rural town and fringe",33648,"2300","4.6862000000000004","490.802782638385","Bettws (Bridgend)","Bridgend 004A","Bridgend",90,1,1,1
"W01000976","Bridgend 003A","D1","Rural town and fringe",33649,"1131","10.4331","108.40498030307387","Blackmill 1","Bridgend 003A","Bridgend",298,2,1,1
"W01000977","Bridgend 003B","E1","Rural village and dispersed",33650,"1414","6.3574999999999999","222.41447109712936","Blackmill 2","Bridgend 003B","Bridgend",171,1,1,1
"W01000978","Bridgend 004B","D1","Rural town and fringe",33651,"1766","8.085700000000001","218.41027987681954","Blaengarw","Bridgend 004B","Bridgend",604,4,2,2
"W01000979","Bridgend 015A","C1","Urban city and town",33652,"1680","0.41499999999999998","4048.1927710843374","Brackla 1","Bridgend 015A","Bridgend",1076,6,3,3
"W01000980","Bridgend 016A","C1","Urban city and town",33653,"1313","0.29969999999999997","4381.0477143810485","Brackla 2","Bridgend 016A","Bridgend",656,4,2,2
"W01000981","Bridgend 016B","C1","Urban city and town",33654,"1178","0.2366","4978.8672865595945","Brackla 3","Bridgend 016B","Bridgend",117,1,1,1
"W01000982","Bridgend 016C","C1","Urban city and town",33655,"1445","0.49409999999999998","2924.5092086622144","Brackla 4","Bridgend 016C","Bridgend",1289,7,4,3
"W01000983","Bridgend 015B","C1","Urban city and town",33656,"1529","0.31120000000000003","4913.239074550128","Brackla 5","Bridgend 015B","Bridgend",1559,9,5,4
"W01000984","Bridgend 016D","C1","Urban city and town",33657,"2382","0.36450000000000005","6534.9794238683116","Brackla 6","Bridgend 016D","Bridgend",1259,7,4,3
"W01000985","Bridgend 015C","C1","Urban city and town",33658,"1317","0.33899999999999997","3884.9557522123896","Brackla 7","Bridgend 015C","Bridgend",1819,10,5,4
"W01000986","Bridgend 007A","C1","Urban city and town",33659,"1436","7.3112000000000004","196.41098588467008","Bryncethin","Bridgend 007A","Bridgend",1047,6,3,3
"W01000987","Bridgend 007B","C1","Urban city and town",33660,"2629","1.5893999999999999","1654.0833018749215","Bryncoch","Bridgend 007B","Bridgend",407,3,2,1
"W01000989","Bridgend 013A","C1","Urban city and town",33661,"1386","21.615300000000001","64.121247449723114","Bryntirion Laleston and Merthyr Mawr 2","Bridgend 013A","Bridgend",1589,9,5,4
"W01000990","Bridgend 017B","C1","Urban city and town",33662,"1540","0.45030000000000003","3419.9422607150786","Bryntirion Laleston and Merthyr Mawr 3","Bridgend 017B","Bridgend",352,2,1,1
"W01001093","The Vale of Glamorgan 013C","C1","Urban city and town",33663,"1798","0.3982","4515.3189352084382","Dyfan 3","The Vale of Glamorgan 013C","Vale of Glamorgan",497,3,2,2
"W01001094","The Vale of Glamorgan 007C","C1","Urban city and town",33664,"1364","0.23860000000000001","5716.6806370494551","Gibbonsdown 1","The Vale of Glamorgan 007C","Vale of Glamorgan",312,2,1,1
"W01001050","Bridgend 008D","C1","Urban city and town",33665,"1571","0.85040000000000004","1847.365945437441","Pyle 3","Bridgend 008D","Bridgend",574,4,2,2
"W01001095","The Vale of Glamorgan 007D","C1","Urban city and town",33666,"1623","0.31790000000000002","5105.3790500157284","Gibbonsdown 2","The Vale of Glamorgan 007D","Vale of Glamorgan",83,1,1,1
"W01000890","Neath Port Talbot 015B","C1","Urban city and town",33667,"1586","1.0900000000000001","1455.0458715596328","Baglan 2","Neath Port Talbot 015B","Neath Port Talbot",1773,10,5,4
"W01001143","Rhondda Cynon Taf 012A","D1","Rural town and fringe",33668,"1498","4.0804999999999998","367.11187354490875","Abercynon 1","Rhondda Cynon Taf 012A","Rhondda Cynon Taf",900,5,3,2
"W01001051","Bridgend 008E","C1","Urban city and town",33669,"1929","0.78180000000000005","2467.3829623944739","Pyle 4","Bridgend 008E","Bridgend",565,3,2,2
"W01001096","The Vale of Glamorgan 007E","C1","Urban city and town",33670,"1310","0.28079999999999999","4665.2421652421654","Gibbonsdown 3","The Vale of Glamorgan 007E","Vale of Glamorgan",823,5,3,2
"W01000891","Neath Port Talbot 015C","C1","Urban city and town",33671,"1518","0.46450000000000002","3268.0301399354144","Baglan 3","Neath Port Talbot 015C","Neath Port Talbot",704,4,2,2
"W01001144","Rhondda Cynon Taf 012B","D1","Rural town and fringe",33672,"1654","3.1135999999999999","531.21788283658793","Abercynon 2","Rhondda Cynon Taf 012B","Rhondda Cynon Taf",37,1,1,1
"W01001052","Bridgend 008F","C1","Urban city and town",33673,"1320","0.37790000000000001","3492.9875628473142","Pyle 5","Bridgend 008F","Bridgend",465,3,2,1
"W01001097","The Vale of Glamorgan 007F","C1","Urban city and town",33674,"1722","0.83310000000000006","2066.9787540511343","Gibbonsdown 4","The Vale of Glamorgan 007F","Vale of Glamorgan",235,2,1,1
"W01000892","Neath Port Talbot 015D","C1","Urban city and town",33675,"1886","4.2114000000000003","447.83207484446973","Baglan 4","Neath Port Talbot 015D","Neath Port Talbot",1452,8,4,4
"W01001145","Rhondda Cynon Taf 012C","D1","Rural town and fringe",33676,"1808","1.0798999999999999","1674.2290952866008","Abercynon 3","Rhondda Cynon Taf 012C","Rhondda Cynon Taf",463,3,2,1
"W01001053","Bridgend 018E","C1","Urban city and town",33677,"949","0.26200000000000001","3622.1374045801526","Rest Bay 1","Bridgend 018E","Bridgend",1713,9,5,4
"W01001098","The Vale of Glamorgan 010B","C1","Urban city and town",33678,"1110","1.0495999999999999","1057.5457317073171","Illtyd 1","The Vale of Glamorgan 010B","Vale of Glamorgan",1818,10,5,4
"W01001099","The Vale of Glamorgan 013D","C1","Urban city and town",33679,"1323","0.27260000000000001","4853.264856933235","Illtyd 2","The Vale of Glamorgan 013D","Vale of Glamorgan",809,5,3,2
"W01001100","The Vale of Glamorgan 010C","C1","Urban city and town",33680,"1548","0.64760000000000006","2390.3644224830141","Illtyd 3","The Vale of Glamorgan 010C","Vale of Glamorgan",1866,10,5,4
"W01001101","The Vale of Glamorgan 013E","C1","Urban city and town",33681,"1586","0.2006","7906.2811565304091","Illtyd 4","The Vale of Glamorgan 013E","Vale of Glamorgan",880,5,3,2
"W01001102","The Vale of Glamorgan 013F","C1","Urban city and town",33682,"1616","0.17530000000000001","9218.4826012549911","Illtyd 5","The Vale of Glamorgan 013F","Vale of Glamorgan",929,5,3,2
"W01001103","The Vale of Glamorgan 010D","C1","Urban city and town",33683,"1202","0.5151","2333.5274703940981","Illtyd 6","The Vale of Glamorgan 010D","Vale of Glamorgan",1872,10,5,4
"W01001104","The Vale of Glamorgan 004E","C1","Urban city and town",33684,"1877","1.6175999999999999","1160.361028684471","Llandough","The Vale of Glamorgan 004E","Vale of Glamorgan",1553,9,5,4
"W01001105","The Vale of Glamorgan 001A","E1","Rural village and dispersed",33685,"2747","42.413900000000005","64.766503434015732","Llandow/Ewenny","The Vale of Glamorgan 001A","Vale of Glamorgan",1630,9,5,4
"W01001106","The Vale of Glamorgan 011A","C1","Urban city and town",33686,"1506","0.43359999999999999","3473.2472324723249","Llantwit Major 1","The Vale of Glamorgan 011A","Vale of Glamorgan",1846,10,5,4
"W01001107","The Vale of Glamorgan 011B","C1","Urban city and town",33687,"1559","1.3655999999999999","1141.6227299355596","Llantwit Major 2","The Vale of Glamorgan 011B","Vale of Glamorgan",1599,9,5,4
"W01001108","The Vale of Glamorgan 014A","C1","Urban city and town",33688,"1753","9.9278999999999993","176.5730919932715","Llantwit Major 3","The Vale of Glamorgan 014A","Vale of Glamorgan",1298,7,4,3
"W01001109","The Vale of Glamorgan 011C","C1","Urban city and town",33689,"1482","1.6968000000000001","873.40876944837339","Llantwit Major 4","The Vale of Glamorgan 011C","Vale of Glamorgan",1315,7,4,3
"W01001110","The Vale of Glamorgan 011D","C1","Urban city and town",33690,"1453","20.546900000000001","70.716263767283621","Llantwit Major 5","The Vale of Glamorgan 011D","Vale of Glamorgan",1676,9,5,4
"W01001111","The Vale of Glamorgan 011E","C1","Urban city and town",33691,"1541","0.2175","7085.0574712643675","Llantwit Major 6","The Vale of Glamorgan 011E","Vale of Glamorgan",737,4,2,2
"W01001112","The Vale of Glamorgan 011F","C1","Urban city and town",33692,"1408","0.41409999999999997","3400.1448925380346","Llantwit Major 7","The Vale of Glamorgan 011F","Vale of Glamorgan",1815,10,5,4
"W01001113","The Vale of Glamorgan 003A","E1","Rural village and dispersed",33693,"2295","43.9071","52.269450726647854","Peterston-super-Ely","The Vale of Glamorgan 003A","Vale of Glamorgan",1672,9,5,4
"W01001114","The Vale of Glamorgan 008A","C1","Urban city and town",33694,"1554","1.0634999999999999","1461.2129760225671","Plymouth (The Vale of Glamorgan) 1","The Vale of Glamorgan 008A","Vale of Glamorgan",1856,10,5,4
"W01001115","The Vale of Glamorgan 008B","C1","Urban city and town",33695,"2223","1.7853000000000001","1245.1688791799697","Plymouth (The Vale of Glamorgan) 2","The Vale of Glamorgan 008B","Vale of Glamorgan",1635,9,5,4
"W01001116","The Vale of Glamorgan 005A","C1","Urban city and town",33696,"2007","0.52670000000000006","3810.518321625213","Plymouth (The Vale of Glamorgan) 3","The Vale of Glamorgan 005A","Vale of Glamorgan",1803,10,5,4
"W01001117","The Vale of Glamorgan 014B","D1","Rural town and fringe",33697,"1364","2.0440999999999998","667.28633628491764","Rhoose 1","The Vale of Glamorgan 014B","Vale of Glamorgan",1385,8,4,3
"W01001118","The Vale of Glamorgan 014C","D1","Rural town and fringe",33698,"2463","4.1449999999999996","594.20989143546444","Rhoose 2","The Vale of Glamorgan 014C","Vale of Glamorgan",1313,7,4,3
"W01001119","The Vale of Glamorgan 003B","E1","Rural village and dispersed",33699,"1870","33.045500000000004","56.588642931715356","Rhoose 3","The Vale of Glamorgan 003B","Vale of Glamorgan",1650,9,5,4
"W01001120","The Vale of Glamorgan 014D","D1","Rural town and fringe",33700,"1339","3.9047000000000001","342.9200706840474","Rhoose 4","The Vale of Glamorgan 014D","Vale of Glamorgan",1736,10,5,4
"W01001121","The Vale of Glamorgan 014E","C1","Urban city and town",33701,"1576","5.5002999999999993","286.52982564587387","St. Athan 1","The Vale of Glamorgan 014E","Vale of Glamorgan",676,4,2,2
"W01001122","The Vale of Glamorgan 014F","C1","Urban city and town",33702,"3047","6.1078000000000001","498.87029699728214","St. Athan 2","The Vale of Glamorgan 014F","Vale of Glamorgan",1403,8,4,3
"W01001123","The Vale of Glamorgan 005B","C1","Urban city and town",33703,"1585","0.38630000000000003","4103.0287341444473","St. Augustine's 1","The Vale of Glamorgan 005B","Vale of Glamorgan",1669,9,5,4
"W01001124","The Vale of Glamorgan 005C","C1","Urban city and town",33704,"1500","0.18179999999999999","8250.8250825082505","St. Augustine's 2","The Vale of Glamorgan 005C","Vale of Glamorgan",1507,8,4,4
"W01001125","The Vale of Glamorgan 005D","C1","Urban city and town",33705,"1588","0.30210000000000004","5256.5375703409463","St. Augustine's 3","The Vale of Glamorgan 005D","Vale of Glamorgan",1477,8,4,4
"W01001126","The Vale of Glamorgan 005E","C1","Urban city and town",33706,"2605","0.52689999999999992","4944.0121465173661","St. Augustine's 4","The Vale of Glamorgan 005E","Vale of Glamorgan",1544,9,5,4
"W01001127","The Vale of Glamorgan 001B","E1","Rural village and dispersed",33707,"1348","13.998800000000001","96.293968054404658","St. Bride's Major 1","The Vale of Glamorgan 001B","Vale of Glamorgan",1623,9,5,4
"W01001128","The Vale of Glamorgan 001C","E1","Rural village and dispersed",33708,"1523","13.0366","116.82493901784207","St. Bride's Major 2","The Vale of Glamorgan 001C","Vale of Glamorgan",1595,9,5,4
"W01001129","The Vale of Glamorgan 004F","C1","Urban city and town",33709,"1509","0.3332","4528.8115246098441","Stanwell 1","The Vale of Glamorgan 004F","Vale of Glamorgan",982,6,3,3
"W01001130","The Vale of Glamorgan 005F","C1","Urban city and town",33710,"1299","0.25629999999999997","5068.2793601248541","Stanwell 2","The Vale of Glamorgan 005F","Vale of Glamorgan",1867,10,5,4
